Disability,Region,Status,RegCode_Old,Province,ProvCode_Old,Household Population 5 Years Old and Over with Functional Difficulty,Population,Person affected by disability per 100k,scale affected
Visual Disability,Region II (Cagayan Valley),Mild,PH020000000,ISABELA,PH023100000,141789,1685739,8412.0,3.9248992640142837
Visual Disability,Region II (Cagayan Valley),Mild,PH020000000,NUEVA VIZCAYA,PH025000000,33299,482894,6896.0,3.8385972528166565
Visual Disability,Region II (Cagayan Valley),Mild,PH020000000,QUIRINO,PH025700000,9845,197917,4975.0,3.6967930850817443
Visual Disability,Region II (Cagayan Valley),Moderate,PH020000000,BATANES,PH020900000,77,17874,431.0,2.6344772701607315
Visual Disability,Region II (Cagayan Valley),Moderate,PH020000000,CAGAYAN,PH021500000,6347,1273322,499.0,2.6981005456233897
Visual Disability,Region II (Cagayan Valley),Moderate,PH020000000,ISABELA,PH023100000,9011,1685739,535.0,2.7283537820212285
Visual Disability,Region II (Cagayan Valley),Moderate,PH020000000,NUEVA VIZCAYA,PH025000000,2362,482894,490.0,2.690196080028514
Visual Disability,Region II (Cagayan Valley),Moderate,PH020000000,QUIRINO,PH025700000,612,197917,310.0,2.4913616938342726
Visual Disability,Region II (Cagayan Valley),Severe,PH020000000,BATANES,PH020900000,16,17874,90.0,1.954242509439325
Visual Disability,Region II (Cagayan Valley),Severe,PH020000000,CAGAYAN,PH021500000,1365,1273322,108.0,2.03342375548695
Visual Disability,Region II (Cagayan Valley),Severe,PH020000000,ISABELA,PH023100000,1676,1685739,100.0,2.0
Visual Disability,Region II (Cagayan Valley),Severe,PH020000000,NUEVA VIZCAYA,PH025000000,380,482894,79.0,1.8976270912904414
Visual Disability,Region II (Cagayan Valley),Severe,PH020000000,QUIRINO,PH025700000,135,197917,69.0,1.8388490907372552
Visual Disability,Region III (Central Luzon),Mild,PH030000000,AURORA,PH037700000,9380,227530,4123.0,3.6152133348013584
Visual Disability,Region III (Central Luzon),Mild,PH030000000,BATAAN,PH030800000,61905,836076,7405.0,3.8695250628572273
Visual Disability,Region III (Central Luzon),Mild,PH030000000,BULACAN,PH031400000,280526,3646679,7693.0,3.8860957324377474
Visual Disability,Region III (Central Luzon),Mild,PH030000000,NUEVA ECIJA,PH034900000,198451,2355414,8426.0,3.925621454790829
Visual Disability,Region III (Central Luzon),Mild,PH030000000,PAMPANGA,PH035400000,121219,2893624,4190.0,3.622214022966295
Visual Disability,Region III (Central Luzon),Mild,PH030000000,TARLAC,PH036900000,73137,1460137,5009.0,3.699751031689514
Visual Disability,Region III (Central Luzon),Mild,PH030000000,ZAMBALES,PH037100000,71203,894254,7963.0,3.901076715726255
Visual Disability,Region III (Central Luzon),Moderate,PH030000000,AURORA,PH037700000,603,227530,266.0,2.424881636631067
Visual Disability,Region III (Central Luzon),Moderate,PH030000000,BATAAN,PH030800000,4229,836076,506.0,2.7041505168397992
Visual Disability,Region III (Central Luzon),Moderate,PH030000000,BULACAN,PH031400000,17493,3646679,480.0,2.681241237375587
Visual Disability,Region III (Central Luzon),Moderate,PH030000000,NUEVA ECIJA,PH034900000,9982,2355414,424.0,2.6273658565927325
Visual Disability,Region III (Central Luzon),Moderate,PH030000000,PAMPANGA,PH035400000,5836,2893624,202.0,2.305351369446624
Visual Disability,Region III (Central Luzon),Moderate,PH030000000,TARLAC,PH036900000,3960,1460137,272.0,2.4345689040341987
Visual Disability,Region III (Central Luzon),Moderate,PH030000000,ZAMBALES,PH037100000,4590,894254,514.0,2.710963118995276
Visual Disability,Region III (Central Luzon),Severe,PH030000000,AURORA,PH037700000,142,227530,63.0,1.7993405494535817
Visual Disability,Region III (Central Luzon),Severe,PH030000000,BATAAN,PH030800000,401,836076,48.0,1.6812412373755872
Visual Disability,Region III (Central Luzon),Severe,PH030000000,BULACAN,PH031400000,2240,3646679,62.0,1.792391689498254
Visual Disability,Region III (Central Luzon),Severe,PH030000000,NUEVA ECIJA,PH034900000,1584,2355414,68.0,1.8325089127062364
Visual Disability,Region III (Central Luzon),Severe,PH030000000,PAMPANGA,PH035400000,2620,2893624,91.0,1.9590413923210936
Visual Disability,Region III (Central Luzon),Severe,PH030000000,TARLAC,PH036900000,1505,1460137,104.0,2.0170333392987803
Visual Disability,Region III (Central Luzon),Severe,PH030000000,ZAMBALES,PH037100000,555,894254,63.0,1.7993405494535817
Visual Disability,Region IV-A (CALABARZON),Mild,PH040000000,BATANGAS,PH041000000,147975,3033730,4878.0,3.688241795977712
Visual Disability,Region IV-A (CALABARZON),Mild,PH040000000,CAVITE,PH042100000,216770,4210866,5148.0,3.711638538232349
Visual Disability,Region IV-A (CALABARZON),Mild,PH040000000,LAGUNA,PH043400000,174834,3343703,5229.0,3.7184186418296554
Visual Disability,Region IV-A (CALABARZON),Mild,PH040000000,QUEZON,PH045600000,160152,2260033,7087.0,3.8504624327615167
Visual Disability,Region IV-A (CALABARZON),Mild,PH040000000,RIZAL,PH045800000,174321,3208959,5433.0,3.7350397050337207
Visual Disability,Region IV-A (CALABARZON),Moderate,PH040000000,BATANGAS,PH041000000,9217,3033730,304.0,2.482873583608754
Visual Disability,Region IV-A (CALABARZON),Moderate,PH040000000,CAVITE,PH042100000,12407,4210866,295.0,2.469822015978163
Visual Disability,Region IV-A (CALABARZON),Moderate,PH040000000,LAGUNA,PH043400000,9104,3343703,273.0,2.436162647040756
Visual Disability,Region IV-A (CALABARZON),Moderate,PH040000000,QUEZON,PH045600000,10767,2260033,477.0,2.678518379040114
Visual Disability,Region IV-A (CALABARZON),Moderate,PH040000000,RIZAL,PH045800000,10299,3208959,321.0,2.506505032404872
Visual Disability,Region IV-A (CALABARZON),Severe,PH040000000,BATANGAS,PH041000000,1663,3033730,55.0,1.7403626894942439
Visual Disability,Region IV-A (CALABARZON),Severe,PH040000000,CAVITE,PH042100000,2181,4210866,52.0,1.7160033436347992
Visual Disability,Region IV-A (CALABARZON),Severe,PH040000000,LAGUNA,PH043400000,1579,3343703,48.0,1.6812412373755872
Visual Disability,Region IV-A (CALABARZON),Severe,PH040000000,QUEZON,PH045600000,1346,2260033,60.0,1.7781512503836436
Visual Disability,Region IV-A (CALABARZON),Severe,PH040000000,RIZAL,PH045800000,1686,3208959,53.0,1.724275869600789
Visual Disability,Region IX (Zamboanga Peninsula),Mild,PH090000000,CITY OF ISABELA (NOT A PROVINCE),PH099700000,3432,127728,2687.0,3.4292676664331685
Visual Disability,Region IX (Zamboanga Peninsula),Mild,PH090000000,ZAMBOANGA DEL NORTE,PH097200000,61022,1047292,5827.0,3.76544501809015
Visual Disability,Region IX (Zamboanga Peninsula),Mild,PH090000000,ZAMBOANGA DEL SUR,PH097300000,92291,1928337,4787.0,3.6800634274819486
Visual Disability,Region IX (Zamboanga Peninsula),Mild,PH090000000,ZAMBOANGA SIBUGAY,PH098300000,46095,679404,6785.0,3.831549851995756
Visual Disability,Region IX (Zamboanga Peninsula),Moderate,PH090000000,CITY OF ISABELA (NOT A PROVINCE),PH099700000,150,127728,118.0,2.0718820073061255
Visual Disability,Region IX (Zamboanga Peninsula),Moderate,PH090000000,ZAMBOANGA DEL NORTE,PH097200000,4421,1047292,423.0,2.6263403673750423
Visual Disability,Region IX (Zamboanga Peninsula),Moderate,PH090000000,ZAMBOANGA DEL SUR,PH097300000,6339,1928337,329.0,2.5171958979499744
Visual Disability,Region IX (Zamboanga Peninsula),Moderate,PH090000000,ZAMBOANGA SIBUGAY,PH098300000,3096,679404,456.0,2.658964842664435
Visual Disability,Region IX (Zamboanga Peninsula),Severe,PH090000000,CITY OF ISABELA (NOT A PROVINCE),PH099700000,139,127728,109.0,2.037426497940624
Visual Disability,Region IX (Zamboanga Peninsula),Severe,PH090000000,ZAMBOANGA DEL NORTE,PH097200000,736,1047292,71.0,1.8512583487190752
Visual Disability,Region IX (Zamboanga Peninsula),Severe,PH090000000,ZAMBOANGA DEL SUR,PH097300000,1189,1928337,62.0,1.792391689498254
Visual Disability,Region IX (Zamboanga Peninsula),Severe,PH090000000,ZAMBOANGA SIBUGAY,PH098300000,455,679404,67.0,1.8260748027008264
Visual Disability,Region V (Bicol Region),Mild,PH050000000,ALBAY,PH050500000,84926,1396088,6084.0,3.7841892053809607
Visual Disability,Region V (Bicol Region),Mild,PH050000000,CAMARINES NORTE,PH051600000,41228,622514,6623.0,3.8210547550468883
Visual Disability,Region V (Bicol Region),Mild,PH050000000,CAMARINES SUR,PH051700000,149818,2059495,7275.0,3.861832997657945
Visual Disability,Region V (Bicol Region),Mild,PH050000000,CATANDUANES,PH052000000,15536,272941,5693.0,3.7553411838115474
Visual Disability,Region V (Bicol Region),Mild,PH050000000,MASBATE,PH054100000,47595,937079,5080.0,3.7058637122839193
Visual Disability,Region V (Bicol Region),Mild,PH050000000,SORSOGON,PH056200000,63251,845718,7479.0,3.873843533223436
Visual Disability,Region V (Bicol Region),Moderate,PH050000000,ALBAY,PH050500000,5442,1396088,390.0,2.591064607026499
Visual Disability,Region V (Bicol Region),Moderate,PH050000000,CAMARINES NORTE,PH051600000,3330,622514,535.0,2.7283537820212285
Visual Disability,Region V (Bicol Region),Moderate,PH050000000,CAMARINES SUR,PH051700000,13024,2059495,633.0,2.801403710017355
Visual Disability,Region V (Bicol Region),Moderate,PH050000000,CATANDUANES,PH052000000,1239,272941,454.0,2.6570558528571038
Visual Disability,Region V (Bicol Region),Moderate,PH050000000,MASBATE,PH054100000,3219,937079,344.0,2.53655844257153
Visual Disability,Region V (Bicol Region),Moderate,PH050000000,SORSOGON,PH056200000,3970,845718,470.0,2.6720978579357175
Visual Disability,Region V (Bicol Region),Severe,PH050000000,ALBAY,PH050500000,944,1396088,68.0,1.8325089127062364
Visual Disability,Region V (Bicol Region),Severe,PH050000000,CAMARINES NORTE,PH051600000,490,622514,79.0,1.8976270912904414
Visual Disability,Region V (Bicol Region),Severe,PH050000000,CAMARINES SUR,PH051700000,1733,2059495,85.0,1.9294189257142926
Visual Disability,Region V (Bicol Region),Severe,PH050000000,CATANDUANES,PH052000000,203,272941,75.0,1.8750612633917
Visual Disability,Region V (Bicol Region),Severe,PH050000000,MASBATE,PH054100000,661,937079,71.0,1.8512583487190752
Visual Disability,Region V (Bicol Region),Severe,PH050000000,SORSOGON,PH056200000,690,845718,82.0,1.9138138523837167
Visual Disability,Region VI (Western Visayas),Mild,PH060000000,AKLAN,PH060400000,49520,605584,8178.0,3.912647106218317
Visual Disability,Region VI (Western Visayas),Mild,PH060000000,ANTIQUE,PH060600000,46750,612454,7634.0,3.8827521556130797
Visual Disability,Region VI (Western Visayas),Mild,PH060000000,CAPIZ,PH061900000,53629,803083,6678.0,3.824646414718352
Visual Disability,Region VI (Western Visayas),Mild,PH060000000,GUIMARAS,PH067900000,8520,185174,4602.0,3.6629466143326246
Visual Disability,Region VI (Western Visayas),Mild,PH060000000,ILOILO,PH063000000,168503,2524211,6676.0,3.824516328007209
Visual Disability,Region VI (Western Visayas),Mild,PH060000000,NEGROS OCCIDENTAL,PH064500000,156566,3174389,4933.0,3.693111115462141
Visual Disability,Region VI (Western Visayas),Moderate,PH060000000,AKLAN,PH060400000,3624,605584,599.0,2.7774268223893115
Visual Disability,Region VI (Western Visayas),Moderate,PH060000000,ANTIQUE,PH060600000,4266,612454,697.0,2.8432327780980096
Visual Disability,Region VI (Western Visayas),Moderate,PH060000000,CAPIZ,PH061900000,3563,803083,444.0,2.6473829701146196
Visual Disability,Region VI (Western Visayas),Moderate,PH060000000,GUIMARAS,PH067900000,932,185174,504.0,2.7024305364455254
Visual Disability,Region VI (Western Visayas),Moderate,PH060000000,ILOILO,PH063000000,13513,2524211,536.0,2.72916478969277
Visual Disability,Region VI (Western Visayas),Moderate,PH060000000,NEGROS OCCIDENTAL,PH064500000,10277,3174389,324.0,2.510545010206612
Visual Disability,Region VI (Western Visayas),Severe,PH060000000,AKLAN,PH060400000,634,605584,105.0,2.0211892990699383
Visual Disability,Region VI (Western Visayas),Severe,PH060000000,ANTIQUE,PH060600000,784,612454,129.0,2.110589710299249
Visual Disability,Region VI (Western Visayas),Severe,PH060000000,CAPIZ,PH061900000,669,803083,84.0,1.9242792860618816
Visual Disability,Region VI (Western Visayas),Severe,PH060000000,GUIMARAS,PH067900000,158,185174,86.0,1.9344984512435677
Visual Disability,Region VI (Western Visayas),Severe,PH060000000,ILOILO,PH063000000,2734,2524211,109.0,2.037426497940624
Visual Disability,Region VI (Western Visayas),Severe,PH060000000,NEGROS OCCIDENTAL,PH064500000,1949,3174389,62.0,1.792391689498254
Visual Disability,Region VII (Central Visayas),Mild,PH070000000,BOHOL,PH071200000,78286,1365107,5735.0,3.7585334222372864
Visual Disability,Region VII (Central Visayas),Mild,PH070000000,CEBU,PH072200000,215337,5085207,4235.0,3.6268534146667255
Visual Disability,Region VII (Central Visayas),Mild,PH070000000,NEGROS ORIENTAL,PH074600000,74126,1406274,5272.0,3.7219754015859534
Visual Disability,Region VII (Central Visayas),Mild,PH070000000,SIQUIJOR,PH076100000,5743,100457,5717.0,3.7571681922142726
Visual Disability,Region VII (Central Visayas),Moderate,PH070000000,BOHOL,PH071200000,7051,1365107,517.0,2.7134905430939424
Visual Disability,Region VII (Central Visayas),Moderate,PH070000000,CEBU,PH072200000,16706,5085207,329.0,2.5171958979499744
Visual Disability,Region VII (Central Visayas),Moderate,PH070000000,NEGROS ORIENTAL,PH074600000,5586,1406274,398.0,2.5998830720736876
Visual Disability,Region VII (Central Visayas),Moderate,PH070000000,SIQUIJOR,PH076100000,507,100457,505.0,2.7032913781186614
Visual Disability,Region VII (Central Visayas),Severe,PH070000000,BOHOL,PH071200000,1385,1365107,102.0,2.0086001717619175
Visual Disability,Region VII (Central Visayas),Severe,PH070000000,CEBU,PH072200000,3675,5085207,73.0,1.863322860120456
Visual Disability,Region VII (Central Visayas),Severe,PH070000000,NEGROS ORIENTAL,PH074600000,1214,1406274,87.0,1.9395192526186185
Visual Disability,Region VII (Central Visayas),Severe,PH070000000,SIQUIJOR,PH076100000,133,100457,133.0,2.123851640967086
Visual Disability,Region VIII (Eastern Visayas),Mild,PH080000000,BILIRAN,PH087800000,8083,179362,4507.0,3.6538875580709775
Visual Disability,Region VIII (Eastern Visayas),Mild,PH080000000,EASTERN SAMAR,PH082600000,39519,503495,7849.0,3.894814329083301
Visual Disability,Region VIII (Eastern Visayas),Mild,PH080000000,LEYTE,PH083700000,132381,2124269,6232.0,3.794627444664508
Visual Disability,Region VIII (Eastern Visayas),Mild,PH080000000,NORTHERN SAMAR,PH084800000,55842,668766,8351.0,3.9217384836845985
Visual Disability,Region VIII (Eastern Visayas),Mild,PH080000000,SAMAR (WESTERN SAMAR),PH086000000,42872,822095,5215.0,3.7172543127625497
Visual Disability,Region VIII (Eastern Visayas),Mild,PH080000000,SOUTHERN LEYTE,PH086400000,31024,444355,6982.0,3.84397984447816
Visual Disability,Region VIII (Eastern Visayas),Moderate,PH080000000,BILIRAN,PH087800000,549,179362,307.0,2.4871383754771865
Visual Disability,Region VIII (Eastern Visayas),Moderate,PH080000000,EASTERN SAMAR,PH082600000,3318,503495,659.0,2.8188854145940097
Visual Disability,Region VIII (Eastern Visayas),Moderate,PH080000000,LEYTE,PH083700000,8978,2124269,423.0,2.6263403673750423
Visual Disability,Region VIII (Eastern Visayas),Moderate,PH080000000,NORTHERN SAMAR,PH084800000,4632,668766,693.0,2.8407332346118066
Visual Disability,Region VIII (Eastern Visayas),Moderate,PH080000000,SAMAR (WESTERN SAMAR),PH086000000,2725,822095,332.0,2.5211380837040362
Visual Disability,Region VIII (Eastern Visayas),Moderate,PH080000000,SOUTHERN LEYTE,PH086400000,2480,444355,559.0,2.747411807886423
Visual Disability,Region VIII (Eastern Visayas),Severe,PH080000000,BILIRAN,PH087800000,146,179362,82.0,1.9138138523837167
Visual Disability,Region VIII (Eastern Visayas),Severe,PH080000000,EASTERN SAMAR,PH082600000,454,503495,91.0,1.9590413923210936
Visual Disability,Region VIII (Eastern Visayas),Severe,PH080000000,LEYTE,PH083700000,1724,2124269,82.0,1.9138138523837167
Visual Disability,Region VIII (Eastern Visayas),Severe,PH080000000,NORTHERN SAMAR,PH084800000,599,668766,90.0,1.954242509439325
Visual Disability,Region VIII (Eastern Visayas),Severe,PH080000000,SAMAR (WESTERN SAMAR),PH086000000,552,822095,68.0,1.8325089127062364
Visual Disability,Region VIII (Eastern Visayas),Severe,PH080000000,SOUTHERN LEYTE,PH086400000,385,444355,87.0,1.9395192526186185
Visual Disability,Region X (Northern Mindanao),Mild,PH100000000,BUKIDNON,PH101300000,69183,1510189,4582.0,3.6610550848533787
Visual Disability,Region X (Northern Mindanao),Mild,PH100000000,CAMIGUIN,PH101800000,5146,92431,5568.0,3.7456992266025058
Visual Disability,Region X (Northern Mindanao),Mild,PH100000000,LANAO DEL NORTE,PH103500000,33612,1095270,3069.0,3.4869968884318228
Visual Disability,Region X (Northern Mindanao),Mild,PH100000000,MISAMIS OCCIDENTAL,PH104200000,37899,627158,6043.0,3.7812525942484565
Visual Disability,Region X (Northern Mindanao),Mild,PH100000000,MISAMIS ORIENTAL,PH104300000,76261,1692002,4508.0,3.653983907374069
Visual Disability,Region X (Northern Mindanao),Moderate,PH100000000,BUKIDNON,PH101300000,5235,1510189,347.0,2.5403294747908736
Visual Disability,Region X (Northern Mindanao),Moderate,PH100000000,CAMIGUIN,PH101800000,357,92431,387.0,2.5877109650189114
Visual Disability,Region X (Northern Mindanao),Moderate,PH100000000,LANAO DEL NORTE,PH103500000,2760,1095270,252.0,2.401400540781544
Visual Disability,Region X (Northern Mindanao),Moderate,PH100000000,MISAMIS OCCIDENTAL,PH104200000,2832,627158,452.0,2.655138434811382
Visual Disability,Region X (Northern Mindanao),Moderate,PH100000000,MISAMIS ORIENTAL,PH104300000,5503,1692002,326.0,2.513217600067939
Visual Disability,Region X (Northern Mindanao),Severe,PH100000000,BUKIDNON,PH101300000,946,1510189,63.0,1.7993405494535817
Visual Disability,Region X (Northern Mindanao),Severe,PH100000000,CAMIGUIN,PH101800000,95,92431,103.0,2.012837224705172
Visual Disability,Region X (Northern Mindanao),Severe,PH100000000,LANAO DEL NORTE,PH103500000,491,1095270,45.0,1.6532125137753437
Visual Disability,Region X (Northern Mindanao),Severe,PH100000000,MISAMIS OCCIDENTAL,PH104200000,478,627158,77.0,1.8864907251724818
Visual Disability,Region X (Northern Mindanao),Severe,PH100000000,MISAMIS ORIENTAL,PH104300000,975,1692002,58.0,1.7634279935629373
Visual Disability,Region XIII (Caraga),Mild,PH160000000,AGUSAN DEL NORTE,PH160200000,33089,738775,4479.0,3.651181062444688
Visual Disability,Region XIII (Caraga),Mild,PH160000000,AGUSAN DEL SUR,PH160300000,33663,734982,4581.0,3.6609602917760835
Visual Disability,Region XIII (Caraga),Mild,PH160000000,DINAGAT ISLANDS,PH168500000,7224,130671,5529.0,3.7426465899387362
Visual Disability,Region XIII (Caraga),Mild,PH160000000,SURIGAO DEL NORTE,PH166700000,29905,528148,5663.0,3.753046561626529
Visual Disability,Region XIII (Caraga),Mild,PH160000000,SURIGAO DEL SUR,PH166800000,41866,620531,6747.0,3.8291107101552946
Visual Disability,Region XIII (Caraga),Moderate,PH160000000,AGUSAN DEL NORTE,PH160200000,1993,738775,270.0,2.4313637641589874
Visual Disability,Region XIII (Caraga),Moderate,PH160000000,AGUSAN DEL SUR,PH160300000,2888,734982,393.0,2.5943925503754266
Visual Disability,Region XIII (Caraga),Moderate,PH160000000,DINAGAT ISLANDS,PH168500000,589,130671,451.0,2.6541765418779604
Visual Disability,Region XIII (Caraga),Moderate,PH160000000,SURIGAO DEL NORTE,PH166700000,2435,528148,462.0,2.6646419755561257
Visual Disability,Region XIII (Caraga),Moderate,PH160000000,SURIGAO DEL SUR,PH166800000,3063,620531,494.0,2.693726948923647
