Disability,Region,Status,RegCode_New,Province,Household Population 5 Years Old and Over with Functional Difficulty,Province_pcode,Population,Person affected by disability per 100k,scale affected
Visual Disability,REGION XI (DAVAO REGION),Severe,PH110000000,DAVAO DEL NORTE,617,PH112300000,1056457,59.0,1.7708520116421442
Visual Disability,REGION XI (DAVAO REGION),Severe,PH110000000,DAVAO DEL SUR,1318,PH112400000,2520852,53.0,1.724275869600789
Visual Disability,REGION XI (DAVAO REGION),Severe,PH110000000,DAVAO OCCIDENTAL,158,PH118600000,338925,47.0,1.6720978579357175
Visual Disability,REGION XI (DAVAO REGION),Severe,PH110000000,DAVAO ORIENTAL,354,PH112500000,600531,59.0,1.7708520116421442
Visual Disability,REGION XII (SOCCSKSARGEN),Mild,PH120000000,COTABATO (NORTH COTABATO),61819,PH124700000,1527149,4049.0,3.6073477767684134
Visual Disability,REGION XII (SOCCSKSARGEN),Mild,PH120000000,SARANGANI,168988,PH128000000,583791,28947.0,4.461603561121925
Visual Disability,REGION XII (SOCCSKSARGEN),Mild,PH120000000,SOUTH COTABATO,79569,PH126300000,1644256,4840.0,3.6848453616444123
Visual Disability,REGION XII (SOCCSKSARGEN),Mild,PH120000000,SULTAN KUDARAT,36401,PH126500000,855241,4257.0,3.6291036501771363
Visual Disability,REGION XII (SOCCSKSARGEN),Moderate,PH120000000,COTABATO (NORTH COTABATO),4273,PH124700000,1527149,280.0,2.4471580313422194
Visual Disability,REGION XII (SOCCSKSARGEN),Moderate,PH120000000,SARANGANI,12628,PH128000000,583791,2164.0,3.3352572564345317
Visual Disability,REGION XII (SOCCSKSARGEN),Moderate,PH120000000,SOUTH COTABATO,5182,PH126300000,1644256,316.0,2.499687082618404
Visual Disability,REGION XII (SOCCSKSARGEN),Moderate,PH120000000,SULTAN KUDARAT,2081,PH126500000,855241,244.0,2.387389826338729
Visual Disability,REGION XII (SOCCSKSARGEN),Severe,PH120000000,COTABATO (NORTH COTABATO),758,PH124700000,1527149,50.0,1.6989700043360187
Visual Disability,REGION XII (SOCCSKSARGEN),Severe,PH120000000,SARANGANI,2016,PH128000000,583791,346.0,2.5390760987927767
Visual Disability,REGION XII (SOCCSKSARGEN),Severe,PH120000000,SOUTH COTABATO,833,PH126300000,1644256,51.0,1.7075701760979363
Visual Disability,REGION XII (SOCCSKSARGEN),Severe,PH120000000,SULTAN KUDARAT,334,PH126500000,855241,40.0,1.6020599913279623
Visual Disability,Region I (Ilocos Region),Mild,PH010000000,ILOCOS NORTE,29074,PH012800000,613421,4740.0,3.6757783416740852
Visual Disability,Region I (Ilocos Region),Mild,PH010000000,ILOCOS SUR,56809,PH012900000,715810,7937.0,3.8996563803056357
Visual Disability,Region I (Ilocos Region),Mild,PH010000000,LA UNION,53116,PH013300000,828194,6414.0,3.8071289555924217
Visual Disability,Region I (Ilocos Region),Mild,PH010000000,PANGASINAN,219259,PH015500000,3113382,7043.0,3.8477576883923312
Visual Disability,Region I (Ilocos Region),Moderate,PH010000000,ILOCOS NORTE,2317,PH012800000,613421,378.0,2.5774917998372255
Visual Disability,Region I (Ilocos Region),Moderate,PH010000000,ILOCOS SUR,4135,PH012900000,715810,578.0,2.761927838420529
Visual Disability,Region I (Ilocos Region),Moderate,PH010000000,LA UNION,3743,PH013300000,828194,452.0,2.655138434811382
Visual Disability,Region I (Ilocos Region),Moderate,PH010000000,PANGASINAN,12865,PH015500000,3113382,414.0,2.617000341120899
Visual Disability,Region I (Ilocos Region),Severe,PH010000000,ILOCOS NORTE,673,PH012800000,613421,110.0,2.041392685158225
Visual Disability,Region I (Ilocos Region),Severe,PH010000000,ILOCOS SUR,782,PH012900000,715810,110.0,2.041392685158225
Visual Disability,Region I (Ilocos Region),Severe,PH010000000,LA UNION,877,PH013300000,828194,106.0,2.0253058652647704
Visual Disability,Region I (Ilocos Region),Severe,PH010000000,PANGASINAN,2761,PH015500000,3113382,89.0,1.9493900066449128
Visual Disability,Region II (Cagayan Valley),Mild,PH020000000,BATANES,857,PH020900000,17874,4795.0,3.6807886115066824
Visual Disability,Region II (Cagayan Valley),Mild,PH020000000,CAGAYAN,93284,PH021500000,1273322,7327.0,3.8649261915390056
Visual Disability,Region II (Cagayan Valley),Mild,PH020000000,ISABELA,141789,PH023100000,1685739,8412.0,3.9248992640142837
Visual Disability,Region II (Cagayan Valley),Mild,PH020000000,NUEVA VIZCAYA,33299,PH025000000,482894,6896.0,3.8385972528166565
Visual Disability,Region II (Cagayan Valley),Mild,PH020000000,QUIRINO,9845,PH025700000,197917,4975.0,3.6967930850817443
Visual Disability,Region II (Cagayan Valley),Moderate,PH020000000,BATANES,77,PH020900000,17874,431.0,2.6344772701607315
Visual Disability,Region II (Cagayan Valley),Moderate,PH020000000,CAGAYAN,6347,PH021500000,1273322,499.0,2.6981005456233897
Visual Disability,Region II (Cagayan Valley),Moderate,PH020000000,ISABELA,9011,PH023100000,1685739,535.0,2.7283537820212285
Visual Disability,Region II (Cagayan Valley),Moderate,PH020000000,NUEVA VIZCAYA,2362,PH025000000,482894,490.0,2.690196080028514
Visual Disability,Region II (Cagayan Valley),Moderate,PH020000000,QUIRINO,612,PH025700000,197917,310.0,2.4913616938342726
Visual Disability,Region II (Cagayan Valley),Severe,PH020000000,BATANES,16,PH020900000,17874,90.0,1.954242509439325
Visual Disability,Region II (Cagayan Valley),Severe,PH020000000,CAGAYAN,1365,PH021500000,1273322,108.0,2.03342375548695
Visual Disability,Region II (Cagayan Valley),Severe,PH020000000,ISABELA,1676,PH023100000,1685739,100.0,2.0
Visual Disability,Region II (Cagayan Valley),Severe,PH020000000,NUEVA VIZCAYA,380,PH025000000,482894,79.0,1.8976270912904414
Visual Disability,Region II (Cagayan Valley),Severe,PH020000000,QUIRINO,135,PH025700000,197917,69.0,1.8388490907372552
Visual Disability,Region III (Central Luzon),Mild,PH030000000,AURORA,9380,PH037700000,227530,4123.0,3.6152133348013584
Visual Disability,Region III (Central Luzon),Mild,PH030000000,BATAAN,61905,PH030800000,836076,7405.0,3.8695250628572273
Visual Disability,Region III (Central Luzon),Mild,PH030000000,BULACAN,280526,PH031400000,3646679,7693.0,3.8860957324377474
Visual Disability,Region III (Central Luzon),Mild,PH030000000,NUEVA ECIJA,198451,PH034900000,2355414,8426.0,3.925621454790829
Visual Disability,Region III (Central Luzon),Mild,PH030000000,PAMPANGA,121219,PH035400000,2893624,4190.0,3.622214022966295
Visual Disability,Region III (Central Luzon),Mild,PH030000000,TARLAC,73137,PH036900000,1460137,5009.0,3.699751031689514
Visual Disability,Region III (Central Luzon),Mild,PH030000000,ZAMBALES,71203,PH037100000,894254,7963.0,3.901076715726255
Visual Disability,Region III (Central Luzon),Moderate,PH030000000,AURORA,603,PH037700000,227530,266.0,2.424881636631067
Visual Disability,Region III (Central Luzon),Moderate,PH030000000,BATAAN,4229,PH030800000,836076,506.0,2.7041505168397992
Visual Disability,Region III (Central Luzon),Moderate,PH030000000,BULACAN,17493,PH031400000,3646679,480.0,2.681241237375587
Visual Disability,Region III (Central Luzon),Moderate,PH030000000,NUEVA ECIJA,9982,PH034900000,2355414,424.0,2.6273658565927325
Visual Disability,Region III (Central Luzon),Moderate,PH030000000,PAMPANGA,5836,PH035400000,2893624,202.0,2.305351369446624
Visual Disability,Region III (Central Luzon),Moderate,PH030000000,TARLAC,3960,PH036900000,1460137,272.0,2.4345689040341987
Visual Disability,Region III (Central Luzon),Moderate,PH030000000,ZAMBALES,4590,PH037100000,894254,514.0,2.710963118995276
Visual Disability,Region III (Central Luzon),Severe,PH030000000,AURORA,142,PH037700000,227530,63.0,1.7993405494535817
Visual Disability,Region III (Central Luzon),Severe,PH030000000,BATAAN,401,PH030800000,836076,48.0,1.6812412373755872
Visual Disability,Region III (Central Luzon),Severe,PH030000000,BULACAN,2240,PH031400000,3646679,62.0,1.792391689498254
Visual Disability,Region III (Central Luzon),Severe,PH030000000,NUEVA ECIJA,1584,PH034900000,2355414,68.0,1.8325089127062364
Visual Disability,Region III (Central Luzon),Severe,PH030000000,PAMPANGA,2620,PH035400000,2893624,91.0,1.9590413923210936
Visual Disability,Region III (Central Luzon),Severe,PH030000000,TARLAC,1505,PH036900000,1460137,104.0,2.0170333392987803
Visual Disability,Region III (Central Luzon),Severe,PH030000000,ZAMBALES,555,PH037100000,894254,63.0,1.7993405494535817
Visual Disability,Region IV-A (CALABARZON),Mild,PH040000000,BATANGAS,147975,PH041000000,3033730,4878.0,3.688241795977712
Visual Disability,Region IV-A (CALABARZON),Mild,PH040000000,CAVITE,216770,PH042100000,4210866,5148.0,3.711638538232349
Visual Disability,Region IV-A (CALABARZON),Mild,PH040000000,LAGUNA,174834,PH043400000,3343703,5229.0,3.7184186418296554
Visual Disability,Region IV-A (CALABARZON),Mild,PH040000000,QUEZON,160152,PH045600000,2260033,7087.0,3.8504624327615167
Visual Disability,Region IV-A (CALABARZON),Mild,PH040000000,RIZAL,174321,PH045800000,3208959,5433.0,3.7350397050337207
Visual Disability,Region IV-A (CALABARZON),Moderate,PH040000000,BATANGAS,9217,PH041000000,3033730,304.0,2.482873583608754
Visual Disability,Region IV-A (CALABARZON),Moderate,PH040000000,CAVITE,12407,PH042100000,4210866,295.0,2.469822015978163
Visual Disability,Region IV-A (CALABARZON),Moderate,PH040000000,LAGUNA,9104,PH043400000,3343703,273.0,2.436162647040756
Visual Disability,Region IV-A (CALABARZON),Moderate,PH040000000,QUEZON,10767,PH045600000,2260033,477.0,2.678518379040114
Visual Disability,Region IV-A (CALABARZON),Moderate,PH040000000,RIZAL,10299,PH045800000,3208959,321.0,2.506505032404872
Visual Disability,Region IV-A (CALABARZON),Severe,PH040000000,BATANGAS,1663,PH041000000,3033730,55.0,1.7403626894942439
Visual Disability,Region IV-A (CALABARZON),Severe,PH040000000,CAVITE,2181,PH042100000,4210866,52.0,1.7160033436347992
Visual Disability,Region IV-A (CALABARZON),Severe,PH040000000,LAGUNA,1579,PH043400000,3343703,48.0,1.6812412373755872
Visual Disability,Region IV-A (CALABARZON),Severe,PH040000000,QUEZON,1346,PH045600000,2260033,60.0,1.7781512503836436
Visual Disability,Region IV-A (CALABARZON),Severe,PH040000000,RIZAL,1686,PH045800000,3208959,53.0,1.724275869600789
Visual Disability,Region IX (Zamboanga Peninsula),Mild,PH090000000,CITY OF ISABELA (NOT A PROVINCE),3432,PH099700000,127728,2687.0,3.4292676664331685
Visual Disability,Region IX (Zamboanga Peninsula),Mild,PH090000000,ZAMBOANGA DEL NORTE,61022,PH097200000,1047292,5827.0,3.76544501809015
Visual Disability,Region IX (Zamboanga Peninsula),Mild,PH090000000,ZAMBOANGA DEL SUR,92291,PH097300000,1928337,4787.0,3.6800634274819486
Visual Disability,Region IX (Zamboanga Peninsula),Mild,PH090000000,ZAMBOANGA SIBUGAY,46095,PH098300000,679404,6785.0,3.831549851995756
Visual Disability,Region IX (Zamboanga Peninsula),Moderate,PH090000000,CITY OF ISABELA (NOT A PROVINCE),150,PH099700000,127728,118.0,2.0718820073061255
Visual Disability,Region IX (Zamboanga Peninsula),Moderate,PH090000000,ZAMBOANGA DEL NORTE,4421,PH097200000,1047292,423.0,2.6263403673750423
Visual Disability,Region IX (Zamboanga Peninsula),Moderate,PH090000000,ZAMBOANGA DEL SUR,6339,PH097300000,1928337,329.0,2.5171958979499744
Visual Disability,Region IX (Zamboanga Peninsula),Moderate,PH090000000,ZAMBOANGA SIBUGAY,3096,PH098300000,679404,456.0,2.658964842664435
Visual Disability,Region IX (Zamboanga Peninsula),Severe,PH090000000,CITY OF ISABELA (NOT A PROVINCE),139,PH099700000,127728,109.0,2.037426497940624
Visual Disability,Region IX (Zamboanga Peninsula),Severe,PH090000000,ZAMBOANGA DEL NORTE,736,PH097200000,1047292,71.0,1.8512583487190752
Visual Disability,Region IX (Zamboanga Peninsula),Severe,PH090000000,ZAMBOANGA DEL SUR,1189,PH097300000,1928337,62.0,1.792391689498254
Visual Disability,Region IX (Zamboanga Peninsula),Severe,PH090000000,ZAMBOANGA SIBUGAY,455,PH098300000,679404,67.0,1.8260748027008264
Visual Disability,Region V (Bicol Region),Mild,PH050000000,ALBAY,84926,PH050500000,1396088,6084.0,3.7841892053809607
Visual Disability,Region V (Bicol Region),Mild,PH050000000,CAMARINES NORTE,41228,PH051600000,622514,6623.0,3.8210547550468883
Visual Disability,Region V (Bicol Region),Mild,PH050000000,CAMARINES SUR,149818,PH051700000,2059495,7275.0,3.861832997657945
Visual Disability,Region V (Bicol Region),Mild,PH050000000,CATANDUANES,15536,PH052000000,272941,5693.0,3.7553411838115474
Visual Disability,Region V (Bicol Region),Mild,PH050000000,MASBATE,47595,PH054100000,937079,5080.0,3.7058637122839193
Visual Disability,Region V (Bicol Region),Mild,PH050000000,SORSOGON,63251,PH056200000,845718,7479.0,3.873843533223436
Visual Disability,Region V (Bicol Region),Moderate,PH050000000,ALBAY,5442,PH050500000,1396088,390.0,2.591064607026499
Visual Disability,Region V (Bicol Region),Moderate,PH050000000,CAMARINES NORTE,3330,PH051600000,622514,535.0,2.7283537820212285
Visual Disability,Region V (Bicol Region),Moderate,PH050000000,CAMARINES SUR,13024,PH051700000,2059495,633.0,2.801403710017355
Visual Disability,Region V (Bicol Region),Moderate,PH050000000,CATANDUANES,1239,PH052000000,272941,454.0,2.6570558528571038
Visual Disability,Region V (Bicol Region),Moderate,PH050000000,MASBATE,3219,PH054100000,937079,344.0,2.53655844257153
Visual Disability,Region V (Bicol Region),Moderate,PH050000000,SORSOGON,3970,PH056200000,845718,470.0,2.6720978579357175
Visual Disability,Region V (Bicol Region),Severe,PH050000000,ALBAY,944,PH050500000,1396088,68.0,1.8325089127062364
Visual Disability,Region V (Bicol Region),Severe,PH050000000,CAMARINES NORTE,490,PH051600000,622514,79.0,1.8976270912904414
Visual Disability,Region V (Bicol Region),Severe,PH050000000,CAMARINES SUR,1733,PH051700000,2059495,85.0,1.9294189257142926
Visual Disability,Region V (Bicol Region),Severe,PH050000000,CATANDUANES,203,PH052000000,272941,75.0,1.8750612633917
Visual Disability,Region V (Bicol Region),Severe,PH050000000,MASBATE,661,PH054100000,937079,71.0,1.8512583487190752
Visual Disability,Region V (Bicol Region),Severe,PH050000000,SORSOGON,690,PH056200000,845718,82.0,1.9138138523837167
Visual Disability,Region VI (Western Visayas),Mild,PH060000000,AKLAN,49520,PH060400000,605584,8178.0,3.912647106218317
Visual Disability,Region VI (Western Visayas),Mild,PH060000000,ANTIQUE,46750,PH060600000,612454,7634.0,3.8827521556130797
Visual Disability,Region VI (Western Visayas),Mild,PH060000000,CAPIZ,53629,PH061900000,803083,6678.0,3.824646414718352
Visual Disability,Region VI (Western Visayas),Mild,PH060000000,GUIMARAS,8520,PH067900000,185174,4602.0,3.6629466143326246
Visual Disability,Region VI (Western Visayas),Mild,PH060000000,ILOILO,168503,PH063000000,2524211,6676.0,3.824516328007209
Visual Disability,Region VI (Western Visayas),Mild,PH060000000,NEGROS OCCIDENTAL,156566,PH064500000,3174389,4933.0,3.693111115462141
Visual Disability,Region VI (Western Visayas),Moderate,PH060000000,AKLAN,3624,PH060400000,605584,599.0,2.7774268223893115
Visual Disability,Region VI (Western Visayas),Moderate,PH060000000,ANTIQUE,4266,PH060600000,612454,697.0,2.8432327780980096
Visual Disability,Region VI (Western Visayas),Moderate,PH060000000,CAPIZ,3563,PH061900000,803083,444.0,2.6473829701146196
Visual Disability,Region VI (Western Visayas),Moderate,PH060000000,GUIMARAS,932,PH067900000,185174,504.0,2.7024305364455254
Visual Disability,Region VI (Western Visayas),Moderate,PH060000000,ILOILO,13513,PH063000000,2524211,536.0,2.72916478969277
Visual Disability,Region VI (Western Visayas),Moderate,PH060000000,NEGROS OCCIDENTAL,10277,PH064500000,3174389,324.0,2.510545010206612
Visual Disability,Region VI (Western Visayas),Severe,PH060000000,AKLAN,634,PH060400000,605584,105.0,2.0211892990699383
Visual Disability,Region VI (Western Visayas),Severe,PH060000000,ANTIQUE,784,PH060600000,612454,129.0,2.110589710299249
Visual Disability,Region VI (Western Visayas),Severe,PH060000000,CAPIZ,669,PH061900000,803083,84.0,1.9242792860618816
Visual Disability,Region VI (Western Visayas),Severe,PH060000000,GUIMARAS,158,PH067900000,185174,86.0,1.9344984512435677
Visual Disability,Region VI (Western Visayas),Severe,PH060000000,ILOILO,2734,PH063000000,2524211,109.0,2.037426497940624
Visual Disability,Region VI (Western Visayas),Severe,PH060000000,NEGROS OCCIDENTAL,1949,PH064500000,3174389,62.0,1.792391689498254
Visual Disability,Region VII (Central Visayas),Mild,PH070000000,BOHOL,78286,PH071200000,1365107,5735.0,3.7585334222372864
Visual Disability,Region VII (Central Visayas),Mild,PH070000000,CEBU,215337,PH072200000,5085207,4235.0,3.6268534146667255
Visual Disability,Region VII (Central Visayas),Mild,PH070000000,NEGROS ORIENTAL,74126,PH074600000,1406274,5272.0,3.7219754015859534
Visual Disability,Region VII (Central Visayas),Mild,PH070000000,SIQUIJOR,5743,PH076100000,100457,5717.0,3.7571681922142726
Visual Disability,Region VII (Central Visayas),Moderate,PH070000000,BOHOL,7051,PH071200000,1365107,517.0,2.7134905430939424
Visual Disability,Region VII (Central Visayas),Moderate,PH070000000,CEBU,16706,PH072200000,5085207,329.0,2.5171958979499744
Visual Disability,Region VII (Central Visayas),Moderate,PH070000000,NEGROS ORIENTAL,5586,PH074600000,1406274,398.0,2.5998830720736876
Visual Disability,Region VII (Central Visayas),Moderate,PH070000000,SIQUIJOR,507,PH076100000,100457,505.0,2.7032913781186614
Visual Disability,Region VII (Central Visayas),Severe,PH070000000,BOHOL,1385,PH071200000,1365107,102.0,2.0086001717619175
Visual Disability,Region VII (Central Visayas),Severe,PH070000000,CEBU,3675,PH072200000,5085207,73.0,1.863322860120456
Visual Disability,Region VII (Central Visayas),Severe,PH070000000,NEGROS ORIENTAL,1214,PH074600000,1406274,87.0,1.9395192526186185
Visual Disability,Region VII (Central Visayas),Severe,PH070000000,SIQUIJOR,133,PH076100000,100457,133.0,2.123851640967086
Visual Disability,Region VIII (Eastern Visayas),Mild,PH080000000,BILIRAN,8083,PH087800000,179362,4507.0,3.6538875580709775
Visual Disability,Region VIII (Eastern Visayas),Mild,PH080000000,EASTERN SAMAR,39519,PH082600000,503495,7849.0,3.894814329083301
Visual Disability,Region VIII (Eastern Visayas),Mild,PH080000000,LEYTE,132381,PH083700000,2124269,6232.0,3.794627444664508
Visual Disability,Region VIII (Eastern Visayas),Mild,PH080000000,NORTHERN SAMAR,55842,PH084800000,668766,8351.0,3.9217384836845985
Visual Disability,Region VIII (Eastern Visayas),Mild,PH080000000,SAMAR (WESTERN SAMAR),42872,PH086000000,822095,5215.0,3.7172543127625497
Visual Disability,Region VIII (Eastern Visayas),Mild,PH080000000,SOUTHERN LEYTE,31024,PH086400000,444355,6982.0,3.84397984447816
Visual Disability,Region VIII (Eastern Visayas),Moderate,PH080000000,BILIRAN,549,PH087800000,179362,307.0,2.4871383754771865
Visual Disability,Region VIII (Eastern Visayas),Moderate,PH080000000,EASTERN SAMAR,3318,PH082600000,503495,659.0,2.8188854145940097
Visual Disability,Region VIII (Eastern Visayas),Moderate,PH080000000,LEYTE,8978,PH083700000,2124269,423.0,2.6263403673750423
Visual Disability,Region VIII (Eastern Visayas),Moderate,PH080000000,NORTHERN SAMAR,4632,PH084800000,668766,693.0,2.8407332346118066
Visual Disability,Region VIII (Eastern Visayas),Moderate,PH080000000,SAMAR (WESTERN SAMAR),2725,PH086000000,822095,332.0,2.5211380837040362
Visual Disability,Region VIII (Eastern Visayas),Moderate,PH080000000,SOUTHERN LEYTE,2480,PH086400000,444355,559.0,2.747411807886423
Visual Disability,Region VIII (Eastern Visayas),Severe,PH080000000,BILIRAN,146,PH087800000,179362,82.0,1.9138138523837167
Visual Disability,Region VIII (Eastern Visayas),Severe,PH080000000,EASTERN SAMAR,454,PH082600000,503495,91.0,1.9590413923210936
